brandid,sportid,lang,objecttype,pattern,recordtype,version,description
daznbetde,FBL,de,WINNER2D&&PERIOD-FLGMPEN-GL,"{""langdescription"": [{""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""One""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Few""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Many""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Other""}]}",mar,4,Wie Wird Das Spiel Entschieden?
daznbetde,FBL,de,WINNER2D&&PERIOD-PENALTIES,"{""langdescription"": [{""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""One""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Few""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Many""}, {""desc"": ""Wie Wird Das Spiel Entschieden?"", ""pluralcount"": ""Other""}]}",mar,4,Wie Wird Das Spiel Entschieden?
daznbetde,FBL,de,WINNER2D-R-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Handicap $line$
daznbetde,FBL,de,WINNER2D-REST-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2 Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2 Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2 Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2 Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2 Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,WINNER2D-REST-BG-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,WINNER2D-REST-BG-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,WINNER2D-REST-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,WINNER2D-R-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Erzielt zuerst $scorenumber$ $scoretype$
daznbetde,FBL,de,WINNER2D-S-1-1HLF,"{""langdescription"": [{""desc"": ""$period$ - HeimTeam keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - HeimTeam keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - HeimTeam keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - HeimTeam keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - HeimTeam keine Wette
daznbetde,FBL,de,WINNER2D-S-1-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ HeimTeam keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ HeimTeam keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ HeimTeam keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ HeimTeam keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ HeimTeam keine Wette
daznbetde,FBL,de,WINNER2D-S-2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam keine Wette
daznbetde,FBL,de,WINNER2D-S-D-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Unentschieden - keine Wette
daznbetde,FBL,de,WINNER2D-S-D-2HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Unentschieden - keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Unentschieden - keine Wette
daznbetde,FBL,de,WINNER2D-S-D-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Unentschieden - keine Wette"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Unentschieden - keine Wette"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Unentschieden - keine Wette"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Unentschieden - keine Wette"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Unentschieden - keine Wette
daznbetde,FBL,de,WINNER2D&&TOTALS-OU-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2 & Über/Unter $scoretype$
daznbetde,FBL,de,WINNER2D&&TOTALS-OU-1x2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 & Über/Unter $scoretype$
daznbetde,FBL,de,WINNER2D&&TOTALS-OU-FLGM,"{""langdescription"": [{""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 & Über/Unter $scoretype$
daznbetde,FBL,de,WINNER2D&&TOTALS-OU-FLGMPEN-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2 & Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2 & Über/Unter $scoretype$
daznbetde,FBL,de,WINNER2D&&WHOSCORES2-G-12-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2 & Beide Teams treffen
daznbetde,FBL,de,WINNER2D&&WHOSCORES2-G-12-2HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2 & Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2 & Beide Teams treffen
daznbetde,FBL,de,WINNER2D&&WHOSCORES2-G-12-FLGM-GL,"{""langdescription"": [{""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,1x2 & Beide Teams treffen
daznbetde,FBL,de,WINNER2D&&WINNER2D-E-FLGM,"{""langdescription"": [{""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""1x2 & Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,1x2 & Beide Teams treffen
daznbetde,FBL,de,WINNER2-E-2HLF,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2
daznbetde,FBL,de,WINNER2-FLGMPEN-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2
daznbetde,FBL,de,WINNER2-PENALTIES-GL,"{""langdescription"": [{""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Erzielt zuerst $scorenumber$ $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Erzielt zuerst $scorenumber$ $scoretype$
daznbetde,FBL,de,WINNER2-SERIES-GL,"{""langdescription"": [{""desc"": ""WER KOMMT WEITER?"", ""pluralcount"": ""One""}, {""desc"": ""WER KOMMT WEITER?"", ""pluralcount"": ""Few""}, {""desc"": ""WER KOMMT WEITER?"", ""pluralcount"": ""Many""}, {""desc"": ""WER KOMMT WEITER?"", ""pluralcount"": ""Other""}]}",mar,4,WER KOMMT WEITER?
daznbetde,FBL,de,WINNER2&&TOTALS-OU-PENALTIES-GL,"{""langdescription"": [{""desc"": ""$period$ - Gewinner & Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Gewinner & Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Gewinner & Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Gewinner & Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Gewinner & Über/Unter $scoretype$
daznbetde,FBL,de,WINNERN-AGS-FLGM-GL,"{""langdescription"": [{""desc"": ""Jederzeit $scoretype$Torschütze & 1x2"", ""pluralcount"": ""One""}, {""desc"": ""Jederzeit $scoretype$Torschütze & 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""Jederzeit $scoretype$Torschütze & 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""Jederzeit $scoretype$Torschütze & 1x2"", ""pluralcount"": ""Other""}]}",mar,4,Jederzeit $scoretype$Torschütze & 1x2
daznbetde,FBL,de,WINNERN-A-MOREGOALS-FLGM-GL,"{""langdescription"": [{""desc"": ""Spieler erzielt 2 oder mehr Tore"", ""pluralcount"": ""One""}, {""desc"": ""Spieler erzielt 2 oder mehr Tore"", ""pluralcount"": ""Few""}, {""desc"": ""Spieler erzielt 2 oder mehr Tore"", ""pluralcount"": ""Many""}, {""desc"": ""Spieler erzielt 2 oder mehr Tore"", ""pluralcount"": ""Other""}]}",mar,4,Spieler erzielt 2 oder mehr Tore
daznbetde,FBL,de,WINNERN-A-SEASON,"{""langdescription"": [{""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""One""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Few""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Many""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Other""}]}",mar,4,Jederzeit $scoretype$Torschütze
daznbetde,FBL,de,WINNERN-E-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ $scorenumber$. Torschütze"", ""pluralcount"": ""One""}, {""desc"": ""$period$ $scorenumber$. Torschütze"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ $scorenumber$. Torschütze"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ $scorenumber$. Torschütze"", ""pluralcount"": ""Other""}]}",mar,4,$period$ $scorenumber$. Torschütze
daznbetde,FBL,de,BETBUILDER-FLGM-GL,"{""langdescription"": [{""desc"": ""Bet Bulider"", ""pluralcount"": ""One""}, {""desc"": ""Bet Bulider"", ""pluralcount"": ""Few""}, {""desc"": ""Bet Bulider"", ""pluralcount"": ""Many""}, {""desc"": ""Bet Bulider"", ""pluralcount"": ""Other""}]}",mar,4,Bet Bulider
daznbetde,FBL,de,WINNERN-FLGM,"{""langdescription"": [{""desc"": ""Gewinner $variant$"", ""pluralcount"": ""One""}, {""desc"": ""Gewinner $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""Gewinner $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""Gewinner $variant$"", ""pluralcount"": ""Other""}]}",mar,4,Gewinner $variant$
daznbetde,FBL,de,WINNER2D-E-OT-GL,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2D-E-WS-10-CUSTOM-GL,"{""langdescription"": [{""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2D-E-S-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Über/Unter $line$ $scoretype$s"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Über/Unter $line$ $scoretype$s"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Über/Unter $line$ $scoretype$s"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Über/Unter $line$ $scoretype$s"", ""pluralcount"": ""Other""}]}",mar,3,$period$ Über/Unter $line$ $scoretype$s
daznbetde,FBL,de,WINNER2D-E-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,PARITY-OE-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Gerade/Ungerade $scoretype$s
daznbetde,FBL,de,WINNER2D-E-CUSTOM-CORNER,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2D-E-S-CUSTOM,"{""langdescription"": [{""desc"": ""$period$ - $scorenumber$. $scoretype$ erzielt"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - $scorenumber$. $scoretype$ erzielt"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - $scorenumber$. $scoretype$ erzielt"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - $scorenumber$. $scoretype$ erzielt"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - $scorenumber$. $scoretype$ erzielt
daznbetde,FBL,de,WINNER2D-E-2HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2D-E-PENALTIES-GL,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,WINNER2D-E-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Wer wird treffen $scorenumber$. $scoretype$?"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Wer wird treffen $scorenumber$. $scoretype$?
daznbetde,FBL,de,TOTALS-B-FLGM-GL,"{""langdescription"": [{""desc"":  ""$period$ Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""One""}, {""desc"":  ""$period$ Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Few""}, {""desc"":  ""$period$ Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Many""}, {""desc"":  ""$period$ Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Other""}]}",mar,3,$period$ Genaue Anzahl $scoretype$ $variant$
daznbetde,FBL,de,PARITY-OE-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Other""}]}",mar,3,$period$ Gerade/Ungerade $scoretype$s
daznbetde,FBL,de,TOTALS-B-2HLF-GL,"{""langdescription"": [{""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""One""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Few""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Many""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Genaue Anzahl $scoretype$ $variant$
daznbetde,FBL,de,TOTALS-B-1HLF-GL,"{""langdescription"": [{""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""One""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Few""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Many""}, {""desc"":  ""$period$ - Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Genaue Anzahl $scoretype$ $variant$
daznbetde,FBL,de,PARITY-OE-CUSTOM-GL,"{""langdescription"": [{""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Gerade/Ungerade $scoretype$s"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Gerade/Ungerade $scoretype$s
daznbetde,FBL,de,TOTALS-B-1-FLGM-GL,"{""langdescription"": [{""desc"":  ""$period$ HeimTeam Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""One""}, {""desc"":  ""$period$ HeimTeam Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Few""}, {""desc"":  ""$period$ HeimTeam Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Many""}, {""desc"":  ""$period$ HeimTeam Genaue Anzahl $scoretype$ $variant$"", ""pluralcount"": ""Other""}]}",mar,3,$period$ HeimTeam Genaue Anzahl $scoretype$ $variant$
daznbetde,FBL,de,WINNER2D-L-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ - Letzter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Letzter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Letzter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Letzter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Letzter $scoretype$
daznbetde,FBL,de,WINNER2D-G-DC-2HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Doppelte Chance
daznbetde,FBL,de,WINNER2D-G-DC-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Doppelte Chance"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - Doppelte Chance
daznbetde,FBL,de,WINNER2D-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - 1x2
